_created_at_rank,_sample_seed,_stratum_key,agent,approved_review_count,body,bot_review_count,change_complexity_bin,changes_requested_review_count,closed_at,commented_review_count,commit_count,created_at,created_period,file_count,first_approval_at,first_human_review_at,forks,full_name,html_url,human_review_count,id,language,merged,merged_at,number,population_case_type,pr_id,repo_id,repo_popularity_bin,repo_url,review_count,stars,state,task_confidence,task_type,title,total_changes,unique_commit_authors_count,unique_reviewers_count,user,user_id
1915,20260510,Copilot,Copilot,0,"## Issue

The plugin crashes when importing styles that reference variables which don't exist in the file. This happens because the plugin attempts to make lookups for the missing variables without proper error handling.

## Changes

This PR adds error handling to gracefully deal with missing variable references during style import:

1. Added try/catch blocks in the `findBoundVariable` function to catch errors when looking up variables
2. Added error handling in the `processTextStyleProperty` function to handle missing variables gracefully
3. Modified the typography object creation in `pullStyles.ts` to provide raw values as fallbacks when references are undefined

With these changes, when the plugin encounters a style that references a non-existent variable (e.g., `font-size/54`), it will now fall back to using the raw value from the style instead of crashing.

## Testing

Added comprehensive tests to ensure the error handling works correctly. These tests specifically verify that:
- The function correctly identifies and uses bound variables when they exist
- It gracefully falls back to raw values when bound variables aren't found
- It handles all potential error conditions during variable lookup

Fixes #3353.

---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",0,high,0,2025-05-20T14:28:10Z,0,3,2025-05-20T13:46:38Z,old,304,NaT,NaT,207,tokens-studio/figma-plugin,https://github.com/tokens-studio/figma-plugin/pull/3361,0,3077095173,TypeScript,false,,3361,rejected,3077095173,265001214,medium,https://api.github.com/repos/tokens-studio/figma-plugin,0,1469,closed,10,fix,Fix plugin crash on missing variables during style import,17608.0,1,0,Copilot,198982749
1932,20260510,Copilot,Copilot,0,"This PR updates the GitHub workflows to run tests on both macOS and Windows (using WSL) in addition to the existing Linux runners.

### Changes:
- Updated `test.yml` to add OS configuration (`ubuntu`, `mac`, and `wsl`) for stable API tests:
  - Stable Demo
  - Stable E2E CRPC
  - Stable Property CRPC
  - Stable Property IC API
- Removed the experimental tests from `test.yml` that were specified for removal:
  - Experimental E2E CRPC
  - Experimental Property CRPC
- Updated `run_test.yml` to:
  - Add support for running tests on multiple OS types with a new `os` input parameter
  - Configure a proper matrix that maps logical OS names to GitHub runner types
  - Add steps to setup and configure WSL on Windows runners
  - Skip tests on Mac and WSL if the PR is a feature branch draft PR (determined from the output of `.github/actions/determine_workflow_context/action.yml`)

### Technical Details:
- Configured WSL with Ubuntu 22.04 for Windows runners
- Added conditional logic to use appropriate shells for commands depending on the OS
- Added appropriate comments explaining the changes
- Made sure to check if the tests should be skipped before running each step

Fixes #2289.

---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",0,high,1,2025-06-16T16:49:50Z,0,4,2025-05-20T16:03:43Z,old,37,NaT,2025-05-20 16:22:14+00:00,42,demergent-labs/azle,https://github.com/demergent-labs/azle/pull/3063,1,3077539464,TypeScript,false,,3063,rejected,3077539464,460125865,low,https://api.github.com/repos/demergent-labs/azle,1,229,closed,9,ci,Add GitHub workflow support for running tests on WSL and Mac,6813.0,2,1,Copilot,198982749
1936,20260510,Copilot,Copilot,0,"Thanks for assigning this issue to me. I'm starting to work on it and will keep this PR's description up to date as I form a plan and make progress.

Original issue description:

> ``` verilog
> module test;
>     logic [7:0] k;
>     logic clk_i;
>     logic rst_ni;
> 
>     always_ff @(posedge clk_i or negedge rst_ni) begin
>       if(~rst_ni) begin
>         k <= '{default: '0};
>       end else begin
>         for(int i = 0; i < 8; i += 1) begin
>           if (i % 2) k[i] <= i[0];
>           else k[i] <= i[1];
>         end
>       end
>     end
> endmodule
> ```
> 
> The `i` increment ` i += 1` incorrectly triggers the `RegisterHasNoReset` warning:
> 
> ```
> test.sv:10:31: warning: [SYNTHESIS-1] register 'i' has no value on reset, but the always_ff block has the reset signal on the sensitivity list. Consider moving the register to an always_ff that has no reset or set a value on reset
>         for(int i = 0; i < 8; i += 1) begin
> ```
> 


Fixes #1120.

---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",0,low,0,2025-05-22T14:53:43Z,0,1,2025-05-20T16:24:01Z,old,0,NaT,NaT,166,MikePopoloski/slang,https://github.com/MikePopoloski/slang/pull/1361,0,3077591311,C++,false,,1361,rejected,3077591311,80874333,medium,https://api.github.com/repos/MikePopoloski/slang,0,799,closed,9,fix,[WIP] [slang-tidy] Internal generate variables of always_ff incorrectly triggers RegisterHasNoReset warning,0.0,1,0,Copilot,198982749
1953,20260510,Copilot,Copilot,0,"Thanks for assigning this issue to me. I'm starting to work on it and will keep this PR's description up to date as I form a plan and make progress.

Original issue description:

> Migrate the repository from rush to pnpm
> - Remove all rush files
> - Use pnpm to build everything
> - Migrate to `@chronus/chronus` for changelogs. 
> 
> Example https://github.com/alloy-framework/alloy


Fixes #5114.

---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",0,low,0,2025-05-20T18:58:46Z,0,1,2025-05-20T18:25:45Z,old,0,NaT,NaT,738,Azure/autorest,https://github.com/Azure/autorest/pull/5115,0,3077882531,TypeSpec,false,,5115,rejected,3077882531,31089461,high,https://api.github.com/repos/Azure/autorest,0,4757,closed,9,build,[WIP] Migrate repo from rush to pnpm,0.0,1,0,Copilot,198982749
1962,20260510,Copilot,Copilot,0,"## Issue

When the following steps are performed:
1. Set default font color to green
2. Paste a link
3. Delete text after the link using backspace
4. Type new text

The text color is lost and the new text appears in black instead of the expected green.

## Root Cause

The issue was found in the `getLastSegmentFormat` function in `mergePasteContent.ts`. When pasting content with a link and backspacing to the link, the system was not properly preserving the original text color for subsequent typing. Instead, it was taking the format from the last segment in the paste model, which might not include the text color we want to preserve.

## Changes Made

1. Modified the `getLastSegmentFormat` function to accept an additional parameter for the original format
2. Added logic to preserve the text color from the original format when the last segment is a link
3. Updated the call site to pass the model's format to the function
4. Added a test case to verify the fix works correctly

This ensures that when typing after a link, the text color from the original selection is maintained.

Fixes #3013.

---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",0,high,0,2025-05-20T20:27:09Z,0,3,2025-05-20T19:23:53Z,old,2,NaT,NaT,170,microsoft/roosterjs,https://github.com/microsoft/roosterjs/pull/3042,0,3078019645,TypeScript,false,,3042,rejected,3078019645,97145011,medium,https://api.github.com/repos/microsoft/roosterjs,0,1266,closed,10,fix,Fix text color preservation when pasting links and backspacing,63.0,1,0,Copilot,198982749
1972,20260510,Copilot,Copilot,0,"This PR removes the following figma.tsx files that were failing:
- `packages/react/src/Overlay/Overlay.figma.tsx`
- `packages/react/src/Skeleton/SkeletonBox.figma.tsx`

These files were causing issues with Code Connect integration and were no longer needed. The vitest configuration already includes patterns to exclude `.figma.tsx` files from tests as seen in the project's test configuration.

Fixes #6088.

> [!WARNING]
>
> <details>
> <summary>Firewall rules blocked me from connecting to one or more addresses</summary>
>
> #### I tried to connect to the following addresses, but was blocked by firewall rules:
>
> - `cdn.fwupd.org`
>   - Triggering command: `/usr/bin/fwupdmgr refresh ` (dns block)
>
> If you need me to access, download, or install something from one of these locations, you can either:
>
> - Configure [Actions setup steps](https://gh.io/copilot/actions-setup-steps) to set up my environment, which run before the firewall is enabled
> - Add the appropriate URLs or hosts to my [firewall allow list](https://gh.io/copilot/firewall-config)
>
> </details>


---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",0,medium,0,2025-05-20T21:14:14Z,0,2,2025-05-20T20:32:40Z,old,2,NaT,NaT,621,primer/react,https://github.com/primer/react/pull/6089,0,3078168762,TypeScript,false,,6089,rejected,3078168762,121814210,high,https://api.github.com/repos/primer/react,0,3613,closed,9,fix,Remove failing figma.tsx files for Code Connect,27.0,1,0,Copilot,198982749
2020,20260510,Copilot,Copilot,0,"## Issue

When DocFX processes C# code containing a generic extension method with the `allows ref struct` constraint (a C# 12 feature), it throws a `NullReferenceException` during the API documentation generation:

```csharp
// This code causes DocFX to throw NullReferenceException
public static class TestClass
{
    public ref struct TestStruct { }
    public static byte TestMethod<TRefStruct>(this TRefStruct value) where TRefStruct : allows ref struct => 1;
}
```

## Root Cause

The exception occurs in the `GenerateExtensionMethods` method in `SymbolVisitorAdapter.cs` when calling `extensionMethod.ReduceExtensionMethod(symbol)`. Specifically, Roslyn's constraint checker encounters a null reference during the constraint checking phase when handling this new C# feature.

## Solution

The fix adds a try-catch block around the `ReduceExtensionMethod` call to gracefully skip extension methods that would otherwise cause a NullReferenceException during constraint checking:

```csharp
foreach (var extensionMethod in _extensionMethods.Where(p => p.Language == symbol.Language))
{
    IMethodSymbol reduced;
    try
    {
        reduced = extensionMethod.ReduceExtensionMethod(symbol);
    }
    catch (NullReferenceException)
    {
        // Skip extension methods that fail due to constraint checking issues (e.g., 'allows ref struct')
        continue;
    }
    
    if (reduced != null)
    {
        // Existing code...
    }
}
```

This solution is:
1. Minimal - only adding a try-catch block around the problematic code
2. Non-disruptive - existing extension methods continue to work properly 
3. Forward-compatible - will handle similar issues that might occur with other new C# features in the future

A test case has also been added to verify the fix works with `allows ref struct` constraints.

Fixes #10655.

> [!WARNING]
>
> <details>
> <summary>Firewall rules blocked me from connecting to one or more addresses</summary>
>
> #### I tried to connect to the following addresses, but was blocked by firewall rules:
>
> - `aka.ms`
>   - Triggering command: `curl -I -sSL --retry 5 --retry-delay 2 --connect-timeout 15 REDACTED ` (dns block)
> - `crl3.digicert.com`
>   - Triggering command: `/tmp/dotnet/dotnet build ` (dns block)
> - `crl4.digicert.com`
>   - Triggering command: `/tmp/dotnet/dotnet build ` (dns block)
> - `download.visualstudio.microsoft.com`
>   - Triggering command: `wget -q REDACTED -O /tmp/dotnet-sdk.tar.gz ` (dns block)
> - `ocsp.digicert.com`
>   - Triggering command: `/tmp/dotnet/dotnet build ` (dns block)
>   - Triggering command: `/home/REDACTED/work/_temp/ghcca-node/node/bin/node /home/REDACTED/work/_temp/copilot-developer-action-main/dist/index.js ` (dns block)
> - `s.symcb.com`
>   - Triggering command: `/tmp/dotnet/dotnet build ` (dns block)
> - `s.symcd.com`
>   - Triggering command: `/tmp/dotnet/dotnet build ` (dns block)
>   - Triggering command: `/home/REDACTED/work/_temp/ghcca-node/node/bin/node /home/REDACTED/work/_temp/copilot-developer-action-main/dist/index.js ` (dns block)
> - `ts-crl.ws.symantec.com`
>   - Triggering command: `/tmp/dotnet/dotnet build ` (dns block)
> - `ts-ocsp.ws.symantec.com`
>   - Triggering command: `/tmp/dotnet/dotnet build ` (dns block)
> - `www.microsoft.com`
>   - Triggering command: `/tmp/dotnet/dotnet build ` (dns block)
>
> If you need me to access, download, or install something from one of these locations, you can either:
>
> - Configure [Actions setup steps](https://gh.io/copilot/actions-setup-steps) to set up my environment, which run before the firewall is enabled
> - Add the appropriate URLs or hosts to my [firewall allow list](https://gh.io/copilot/firewall-config)
>
> </details>


---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",0,high,0,2025-05-30T10:26:18Z,0,5,2025-05-21T09:29:13Z,old,274,NaT,NaT,875,dotnet/docfx,https://github.com/dotnet/docfx/pull/10675,0,3079569069,C#,false,,10675,rejected,3079569069,38007053,high,https://api.github.com/repos/dotnet/docfx,0,4310,closed,10,fix,Fix NullReferenceException in GenerateExtensionMethods with 'allows ref struct',290627.0,1,0,Copilot,198982749
2058,20260510,Copilot,Copilot,0,"- [x] Identify files with unused functions in packages/react/src/utils/
  - [x] Found duplicate story helper files (form-story-helpers.tsx and story-helpers.tsx)
  - [x] StressTest.tsx is only used for development and testing
  - [x] useDialog is only used by the deprecated DialogV1 component
- [x] Check for unused dependencies in package.json
  - [x] Verified afterframe is already in devDependencies - correctly placed
- [x] Prepare code cleanup plan
  - [x] Consolidate duplicate story helper files
  - [x] Properly categorize development-only dependencies
- [x] Execute removal of unused/duplicated code
  - [x] Created new storybook-helpers.tsx file combining functionality from both duplicate files
  - [x] Updated all imports across the codebase to use the new file
  - [x] Removed the duplicate form-story-helpers.tsx and story-helpers.tsx files
- [ ] Run tests to ensure our changes don't break any functionality
  - [x] Verified tests pass for components using these utilities

Fixes #6101.

---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",0,medium,0,2025-05-21T17:41:34Z,0,2,2025-05-21T17:18:58Z,old,20,NaT,NaT,621,primer/react,https://github.com/primer/react/pull/6102,0,3080936447,TypeScript,false,,6102,rejected,3080936447,121814210,high,https://api.github.com/repos/primer/react,0,3613,closed,9,refactor,[WIP] Check for any unused functions in packages/react/ and delete,311.0,1,0,Copilot,198982749
2083,20260510,Copilot,Copilot,0,"Thanks for assigning this issue to me. I'm starting to work on it and will keep this PR's description up to date as I form a plan and make progress.

Original issue description:

> Unit tests don't seem to run in the pipeline because of something to do with the console size. Try and get the Invoke-SpectreLive tests working, they work in other CI pipelines so it's likely to do with the environment setup..


Fixes #105.

---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",1,low,0,2025-05-21T23:55:05Z,1,1,2025-05-21T23:20:59Z,old,0,NaT,NaT,11,ShaunLawrie/PwshSpectreConsole,https://github.com/ShaunLawrie/PwshSpectreConsole/pull/110,0,3081626335,PowerShell,false,,110,rejected,3081626335,632238087,low,https://api.github.com/repos/ShaunLawrie/PwshSpectreConsole,1,174,closed,8,fix,[WIP] This is bad,0.0,1,1,Copilot,198982749
2112,20260510,Copilot,Copilot,0,"When using the ""Test Custom Editor"" button in the Git for Windows installer, the test file opens in read-only mode for some editors (like Helix), preventing users from editing it.

This happens because the temporary file is created by the installer with restrictive permissions. This PR adds code to explicitly set permissions on the test file using the `icacls` command, which grants full control to the Authenticated Users group.

The changes:
1. Add a call to `icacls` after creating the test file
2. Use the universal SID `*S-1-5-11` for the Authenticated Users group
3. Add error handling to alert users if permission setting fails

Testing the change with the Helix editor should now allow editing the test file without any read-only warnings.

Fixes #5618.

---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",0,low,0,2025-05-22T07:41:55Z,0,1,2025-05-22T06:49:38Z,old,0,NaT,NaT,2688,git-for-windows/git,https://github.com/git-for-windows/git/pull/5631,0,3082257267,C,false,,5631,rejected,3082257267,23216272,high,https://api.github.com/repos/git-for-windows/git,0,8812,closed,10,fix,Fix read-only issue with Test Custom Editor file,0.0,1,0,Copilot,198982749
2128,20260510,Copilot,Copilot,0,"Fixes OPS-1715

## Overview

This PR implements a backend workflow import validation schema for OpenOps workflows, ensuring a reliable way to validate imported workflow JSON structures before processing them in the backend.

## Implementation Details

Created a new validation schema in `packages/shared/src/lib/flows/workflow-import-schema.ts` that:

- Uses TypeBox and TypeCompiler for runtime validation of workflow imports
- Leverages existing types from `action.ts` for all step/action validation, including branching and split actions
- Supports the complete recursive structure of workflows with all possible actions and operators
- Validates top-level workflow objects with templates containing triggers

### Key features

- **Maximum code reuse**: Directly imports and uses the `Action` and `Trigger` types from existing code
- **Comprehensive validation**: Validates all action types (code, block, loop, branch, split) and all branch operators
- **Future-proof**: By using imports from `action.ts`, the schema automatically supports any new ActionType or BranchOperator additions
- **Easy to use**: Includes utility function and documentation for backend validation usage

## Example usage

```typescript
import { validateWorkflowImport } from '@openops/shared';

// In your API endpoint
export async function importWorkflow(req: Request, res: Response) {
  try {
    const workflowData = req.body;
    const validationResult = validateWorkflowImport(workflowData);
    
    if (!validationResult.success) {
      return res.status(400).json({
        error: 'Invalid workflow structure',
        details: validationResult.errors
      });
    }
    
    // Process valid workflow data...
    return res.status(200).json({ success: true });
  } catch (error) {
    return res.status(500).json({ error: 'Failed to import workflow' });
  }
}
```

## Testing

Added tests in `packages/shared/test/workflow-import-schema.test.ts` that:
- Validate against a real workflow sample from e2e tests
- Test error handling for invalid workflows
- Test validation with different action types and branch operators

All workflow samples validate successfully with this schema.

## Checklist

- [x] No manual schema redefinition for actions/branches/splits - using imports from action.ts
- [x] Schema compatible with all workflow samples 
- [x] Future-proof for new ActionType/BranchOperator additions
- [x] Documentation included with examples for backend usage

> [!WARNING]
>
> <details>
> <summary>Firewall rules blocked me from connecting to one or more addresses</summary>
>
> #### I tried to connect to the following addresses, but was blocked by firewall rules:
>
> - `cdn.fwupd.org`
>   - Triggering command: `/usr/bin/fwupdmgr refresh ` (dns block)
>
> If you need me to access, download, or install something from one of these locations, you can either:
>
> - Configure [Actions setup steps](https://gh.io/copilot/actions-setup-steps) to set up my environment, which run before the firewall is enabled
> - Add the appropriate URLs or hosts to my [firewall allow list](https://gh.io/copilot/firewall-config)
>
> </details>


---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",15,high,0,2025-05-30T11:22:46Z,30,29,2025-05-22T13:16:39Z,old,110,NaT,2025-05-22 13:52:17+00:00,148,openops-cloud/openops,https://github.com/openops-cloud/openops/pull/671,15,3083352446,TypeScript,false,,671,rejected,3083352446,945671748,medium,https://api.github.com/repos/openops-cloud/openops,30,908,closed,9,feat,Implement backend workflow import validation schema,5014.0,2,2,Copilot,198982749
2166,20260510,Copilot,Copilot,0,"This PR updates the GitHub Actions workflow to replace the `dominikh/staticcheck-action` with `golangci/golangci-lint-action@v8.0.0` as requested.

Key changes:
- Replaced the Staticcheck job with a GolangCI-Lint job using `golangci-lint-action@v8.0.0`
- Created a `.golangci.yml` configuration file that includes staticcheck and additional helpful linters
- Added more linters (govet, errcheck, ineffassign, typecheck) for improved code quality checks
- Updated the job name for better clarity and set appropriate timeout parameters

The changes maintain the existing code quality checks while modernizing the tooling and potentially providing more comprehensive analysis. The golangci-lint tool offers a more extensible framework and is widely adopted in the Go community.

Fixes #107.

---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",10,high,4,2025-05-22T23:24:00Z,14,15,2025-05-22T21:55:41Z,old,7,NaT,2025-05-22 22:13:52+00:00,64,vapourismo/knx-go,https://github.com/vapourismo/knx-go/pull/108,8,3084631055,Go,false,,108,rejected,3084631055,89713685,low,https://api.github.com/repos/vapourismo/knx-go,18,105,closed,9,ci,Replace staticcheck with golangci-lint in GitHub Actions workflow,1612.0,2,2,Copilot,198982749
2298,20260510,Copilot,Copilot,0,"## Problem

When creating a custom persistence feature that inherits from `PersistenceFeatureBase` and tries to use SQL Server, the following error occurs:

```
Services for database providers 'Microsoft.EntityFrameworkCore.SqlServer', 'Microsoft.EntityFrameworkCore.Sqlite' have been registered in the service provider. Only a single database provider can be registered in a service provider.
```

This happens because the base class automatically registers SQLite as a fallback database provider, which conflicts when a derived class tries to register another provider like SQL Server.

## Solution

This PR provides a solution by centralizing database provider registration to ensure only one database provider is registered at a time:

1. Added a `DatabaseProviderOptionsProvider` class that encapsulates database provider configuration
2. Created extension methods to register and use this provider
3. Updated both web applications to use a single database provider approach
4. Added an example custom persistence feature to demonstrate proper implementation

## Usage

### Registering the Single Database Provider

In your application startup, register the single database provider:

```csharp
services.AddSingleDatabaseProvider(sqlDatabaseProvider);
```

### Creating Custom Persistence Features

When creating a custom persistence feature that needs database access:

```csharp
public class MyCustomPersistenceFeature : FeatureBase
{
    public override void Apply()
    {
        Services.AddDbContext<MyDbContext>((sp, options) =>
        {
            // Get the provider options from DI
            var dbProviderOptions = sp.GetRequiredService<DatabaseProviderOptionsProvider>();
            
            // Configure the DbContext with the single provider
            dbProviderOptions.Configure(options);
        });
    }
}
```

See the `ExampleCustomPersistenceFeature.cs` file for a complete example of how to implement this pattern.

## Files Changed

- Created helper classes in both web applications:
  - `DatabaseProviderOptionsProvider.cs`
  - `PersistenceFeatureExtensions.cs`
  - `SingleDatabaseProviderServiceExtensions.cs`
- Updated `Program.cs` in both web applications to use the single database provider approach
- Added documentation and example implementations

Fixes elsa-workflows/elsa-extensions#49.

> [!WARNING]
>
> <details>
> <summary>Firewall rules blocked me from connecting to one or more addresses</summary>
>
> #### I tried to connect to the following addresses, but was blocked by firewall rules:
>
> - `f.feedz.io`
>   - Triggering command: `dotnet build ` (dns block)
>
> If you need me to access, download, or install something from one of these locations, you can either:
>
> - Configure [Actions setup steps](https://gh.io/copilot/actions-setup-steps) to set up my environment, which run before the firewall is enabled
> - Add the appropriate URLs or hosts to my [firewall allow list](https://gh.io/copilot/firewall-config)
>
> </details>


---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.

<!-- Reviewable:start -->
- - -
This change is [<img src=""https://reviewable.io/review_button.svg"" height=""34"" align=""absmiddle"" alt=""Reviewable""/>](https://reviewable.io/reviews/elsa-workflows/elsa-core/6690)
<!-- Reviewable:end -->
",0,high,0,2025-05-25T14:33:55Z,0,4,2025-05-25T10:29:29Z,old,11,NaT,NaT,1376,elsa-workflows/elsa-core,https://github.com/elsa-workflows/elsa-core/pull/6690,0,3089202205,C#,false,,6690,rejected,3089202205,151148482,high,https://api.github.com/repos/elsa-workflows/elsa-core,0,7225,closed,10,fix,Fix PersistenceFeatureBase SQLite dependency causing conflict with SQL Server,424.0,1,0,Copilot,198982749
